Date,day_of_week,month,day,year,saison,covid,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,apparent_temperature_min,weather_code,Discount,local_party,Match,Revenue_RollingMean_7,Revenue_RollingStd_7,Lag_1,Lag_7,Revenue
2024-09-27,4,9,27,2024,4,0,42925.31,38942.39,0.0,0.0,0.0,21.7,283,14.9,2,0.0,0.0,1.0,2014.7795714285712,1641.075213958108,311.4,605.65,2332.503
2024-09-28,5,9,28,2024,4,0,42762.72,38852.75,0.0,0.0,0.0,15.7,276,9.8,1,0.0,0.0,1.0,2261.4728571428573,1519.2139488717523,2332.503,1795.144,5934.005
2024-09-29,6,9,29,2024,4,0,42600.8,38789.32,0.3,0.0,3.0,21.7,232,11.2,51,0.0,0.0,1.0,2852.738714285714,2027.762670006591,5934.005,4671.541,2879.2039999999997
2024-10-01,1,10,1,2024,4,0,42275.43,33072.95,0.0,0.0,0.0,23.5,242,17.5,3,0.0,0.0,0.0,2596.6905714285713,1866.5772049323264,2879.2039999999997,3488.683,615.75
2024-10-02,2,10,2,2024,4,0,42111.91,17720.75,14.4,0.0,11.0,17.5,70,18.0,63,0.0,0.0,0.0,2186.271571428571,1951.6673016429604,615.75,2530.339,575.8
2024-10-03,3,10,3,2024,4,0,41947.97,36000.0,27.9,0.0,8.0,20.6,334,14.8,65,0.0,0.0,0.0,1907.051714285714,2032.3845487681713,575.8,700.6999999999999,1057.602
2024-10-04,4,10,4,2024,4,0,41783.74,38466.02,0.0,0.0,0.0,14.3,288,11.6,3,0.0,0.0,1.0,1958.0377142857142,2001.31644497639,1057.602,311.4,1399.302
2024-10-05,5,10,5,2024,4,0,41619.32,36970.38,0.3,0.0,2.0,13.0,220,10.9,51,0.0,0.0,1.0,2113.452285714286,1891.3530910797524,1399.302,2332.503,5377.753
2024-10-06,6,10,6,2024,4,0,41454.81,31346.85,0.0,0.0,0.0,11.1,262,14.2,3,0.0,0.0,1.0,2548.488,2263.7057567828224,5377.753,5934.005,3535.102
2024-10-08,1,10,8,2024,4,0,41125.99,37859.4,5.3,0.0,6.0,24.3,270,16.0,61,0.0,0.0,0.0,2205.7875714285715,1799.80365879429,3535.102,2879.2039999999997,816.8009999999999
2024-10-09,2,10,9,2024,4,0,40961.91,33454.38,0.2,0.0,2.0,33.2,239,15.0,51,0.0,1.0,0.0,1911.1585714285716,1839.5610679864142,816.8009999999999,615.75,827.9
2024-10-10,3,10,10,2024,4,0,40798.19,37521.46,0.0,0.0,0.0,19.9,331,14.4,2,0.0,0.0,0.0,1941.4657142857143,1816.2619874526918,827.9,575.8,686.0
2024-10-11,4,10,11,2024,4,0,40634.95,36224.09,0.1,0.0,1.0,10.3,347,14.2,51,0.0,0.0,1.0,1957.2085714285713,1802.8802001292217,686.0,1057.602,2053.903
2024-10-12,5,10,12,2024,4,0,40472.32,19752.06,1.9,0.0,6.0,18.4,247,14.3,53,0.0,1.0,0.0,2099.5372857142856,1758.811989426177,2053.903,1399.302,6274.602
2024-10-13,6,10,13,2024,4,0,40310.4,35764.82,0.0,0.0,0.0,12.9,358,14.2,3,0.0,0.0,0.0,2796.008714285714,2313.2173281058695,6274.602,5377.753,2066.401
2024-10-15,1,10,15,2024,4,0,39989.18,13856.93,5.7,0.0,6.0,19.8,69,19.6,63,0.0,0.0,0.0,2322.9584285714286,2016.8595345454721,2066.401,3535.102,360.7
2024-10-16,2,10,16,2024,4,0,39830.14,34805.02,14.0,0.0,5.0,17.1,219,16.6,65,0.0,0.0,0.0,1869.4724285714287,2055.3975094003067,360.7,816.8009999999999,555.603
2024-10-17,3,10,17,2024,4,0,39672.31,26228.14,5.4,0.0,8.0,19.1,285,14.8,61,0.0,0.0,0.0,1832.1584285714284,2079.917583564547,555.603,827.9,1442.45
2024-10-18,4,10,18,2024,4,0,39515.81,33224.85,0.1,0.0,1.0,14.8,311,11.0,51,0.0,0.0,1.0,1919.9512857142856,2043.1074165802613,1442.45,686.0,2672.13
2024-10-19,5,10,19,2024,4,0,39360.62,35294.3,0.0,0.0,0.0,12.1,292,7.7,3,0.0,0.0,1.0,2203.684142857143,1980.1234892998898,2672.13,2053.903,5112.672
2024-10-20,6,10,20,2024,4,0,39205.48,34875.79,0.0,0.0,0.0,9.9,286,10.8,3,0.0,0.0,1.0,2640.6511428571425,2259.3704523564743,5112.672,6274.602,2837.208
2024-10-22,1,10,22,2024,4,0,38894.89,33656.5,0.1,0.0,1.0,19.6,50,13.4,51,0.0,0.0,0.0,2149.594857142857,1621.3991325227432,2837.208,2066.401,965.751
2024-10-23,2,10,23,2024,4,0,38739.72,34287.37,0.0,0.0,0.0,10.1,334,13.6,3,0.0,0.0,0.0,1992.3591428571428,1683.0089350611024,965.751,360.7,865.8979999999999
2024-10-24,3,10,24,2024,4,0,38584.8,32400.0,0.3,0.0,3.0,9.3,253,13.1,51,0.0,0.0,0.0,2064.5302857142856,1610.6549849797962,865.8979999999999,555.603,1975.8909999999998
2024-10-25,4,10,25,2024,4,0,38430.27,23681.05,7.8,0.0,9.0,12.8,268,14.6,63,0.0,0.0,1.0,2267.4285714285716,1472.4174143688488,1975.8909999999998,1442.45,2401.237
2024-10-26,5,10,26,2024,4,0,38276.27,3729.91,12.3,0.0,17.0,14.7,123,12.1,63,0.0,0.0,1.0,2404.3981428571424,1426.7719194378972,2401.237,2672.13,4475.43
2024-10-27,6,10,27,2024,4,0,38122.95,18156.93,5.9,0.0,11.0,20.2,42,8.7,63,0.0,1.0,1.0,2662.0124285714287,1631.3085455712055,4475.43,5112.672,3501.194
2024-10-29,1,10,29,2024,4,0,37818.9,27074.5,0.4,0.0,4.0,26.1,63,16.2,51,0.0,0.0,1.0,2431.8012857142858,1309.867589226966,3501.194,2837.208,839.794
2024-10-30,2,10,30,2024,4,0,37668.46,4346.59,35.3,0.0,15.0,30.9,60,16.4,65,0.0,0.0,1.0,2146.4564285714287,1419.7828113915807,839.794,965.751,1436.056
2024-10-31,3,10,31,2024,4,0,37519.3,32678.01,4.9,0.0,6.0,23.5,66,16.0,63,0.0,0.0,1.0,2213.6428571428573,1364.6553127502577,1436.056,865.8979999999999,2823.392
2024-11-01,4,11,1,2024,4,0,37371.55,10251.25,7.5,0.0,4.0,15.4,30,13.3,63,0.0,1.0,1.0,2493.284857142857,1237.0452036888148,2823.392,1975.8909999999998,4170.525
2024-11-02,5,11,2,2024,4,0,37225.38,6843.8,20.0,0.0,13.0,27.4,49,14.0,63,0.0,0.0,1.0,2806.8039999999996,1356.4084524123582,4170.525,2401.237,6491.184
2024-11-03,6,11,3,2024,4,0,37080.96,4315.15,2.7,0.0,12.0,16.6,36,13.6,53,0.0,0.0,1.0,3391.0821428571426,1917.4448316279731,6491.184,4475.43,3128.1929999999998
2024-11-05,1,11,5,2024,4,0,36798.0,28836.86,6.7,0.0,7.0,9.8,341,16.1,63,0.0,0.0,0.0,3198.6197142857136,1857.129326643747,3128.1929999999998,3501.194,95.1
2024-11-06,2,11,6,2024,4,0,36659.79,31296.41,7.8,0.0,8.0,12.0,27,14.7,63,0.0,0.0,0.0,2712.034857142857,2182.372778707501,95.1,839.794,534.789
2024-11-07,3,11,7,2024,4,0,36524.02,28441.08,12.0,0.0,11.0,18.0,46,13.4,63,0.0,0.0,0.0,2668.4627142857144,2228.5394935293225,534.789,1436.056,647.5989999999999
2024-11-08,4,11,8,2024,4,0,36390.67,32318.26,0.3,0.0,2.0,9.8,297,9.5,51,0.0,0.0,1.0,2555.826,2319.288119293797,647.5989999999999,2823.392,1766.402
2024-11-09,5,11,9,2024,4,0,36258.46,32241.41,5.3,0.0,6.0,9.5,314,10.1,61,0.0,0.0,1.0,2404.8274285714288,2333.3302019927755,1766.402,4170.525,6449.739
2024-11-10,6,11,10,2024,4,0,36127.18,32164.04,0.0,0.0,0.0,16.0,303,10.8,3,0.0,0.0,1.0,2730.4294285714286,2743.7226554230374,6449.739,6491.184,4154.741
2024-11-12,1,11,12,2024,4,0,35868.05,9628.34,1.1,0.0,6.0,17.6,298,7.3,51,0.0,0.0,0.0,2396.651857142857,2319.253482443328,4154.741,3128.1929999999998,976.2049999999999
2024-11-13,2,11,13,2024,4,0,35740.49,14922.49,12.4,0.0,13.0,23.8,28,7.2,63,0.0,0.0,0.0,2089.225,2348.5654563931216,976.2049999999999,95.1,1086.59
2024-11-14,3,11,14,2024,4,0,35614.48,31851.37,0.0,0.0,0.0,11.5,33,5.7,3,0.0,0.0,0.0,2230.8664285714285,2235.4292870857375,1086.59,534.789,496.852
2024-11-15,4,11,15,2024,4,0,35490.16,28542.8,0.2,0.0,2.0,7.3,54,11.1,51,0.0,0.0,0.0,2225.446857142857,2240.267334414468,496.852,647.5989999999999,1711.302
2024-11-16,5,11,16,2024,4,0,35367.72,31694.66,0.0,0.0,0.0,9.2,284,7.5,3,0.0,0.0,0.0,2377.4044285714285,2149.646859645474,1711.302,1766.402,6245.342
2024-11-17,6,11,17,2024,4,0,35247.3,30653.71,0.0,0.0,0.0,9.8,300,7.8,3,0.0,0.0,0.0,3017.253,2564.1003443487457,6245.342,6449.739,4039.3979999999997
2024-11-19,1,11,19,2024,4,0,35013.23,31374.72,0.0,0.0,0.0,9.6,290,6.8,3,0.0,0.0,0.0,2672.9185714285713,2155.632943602562,4039.3979999999997,4154.741,574.492
2024-11-20,2,11,20,2024,4,0,34899.92,29018.23,0.0,0.0,0.0,26.3,293,11.3,3,0.0,0.0,0.0,2161.4544285714283,2170.136236319735,574.492,976.2049999999999,552.103
2024-11-21,3,11,21,2024,4,0,34789.32,28624.92,0.1,0.0,1.0,24.7,278,9.8,51,0.0,0.0,0.0,2100.8684285714285,2214.2135125168,552.103,1086.59,1069.896
2024-11-22,4,11,22,2024,4,0,34681.62,31011.14,0.0,0.0,0.0,24.6,273,8.7,3,0.0,0.0,1.0,2098.4835714285714,2215.496651583865,1069.896,496.852,2375.092
2024-11-23,5,11,23,2024,4,0,34576.98,30021.55,1.1,0.0,5.0,16.2,257,8.4,51,0.0,0.0,1.0,2366.8035714285716,2099.9155401442495,2375.092,1711.302,5517.066
2024-11-24,6,11,24,2024,4,0,34475.61,28895.31,1.2,0.0,8.0,8.2,281,12.8,51,0.0,0.0,1.0,2910.4841428571426,2376.384605758539,5517.066,6245.342,3356.3799999999997
2024-11-26,1,11,26,2024,4,0,34283.36,30572.97,0.1,0.0,1.0,9.3,283,9.1,51,0.0,0.0,0.0,2497.7752857142855,1904.751460148961,3356.3799999999997,4039.3979999999997,239.297
2024-11-27,2,11,27,2024,4,0,34192.87,28397.51,0.0,0.0,0.0,9.6,300,6.7,3,0.0,0.0,0.0,1954.9037142857142,1933.460865995725,239.297,574.492,1144.504
2024-11-28,3,11,28,2024,4,0,34106.24,30377.64,0.0,0.0,0.0,9.5,288,1.7,0,0.0,0.0,0.0,2036.334,1876.806706348943,1144.504,552.103,1038.206
2024-11-29,4,11,29,2024,4,0,34022.5,30285.23,0.0,0.0,0.0,11.6,304,2.6,1,0.0,0.0,1.0,2105.7772857142854,1820.8963786866816,1038.206,1069.896,2155.296
2024-11-30,5,11,30,2024,4,0,33941.48,30195.74,0.0,0.0,0.0,8.2,293,3.6,2,0.0,0.0,1.0,2260.834428571429,1763.2869294587265,2155.296,2375.092,5849.596
2024-12-01,6,12,1,2024,1,0,33863.3,28468.71,0.0,0.0,0.0,9.4,292,7.6,3,0.0,0.0,1.0,2757.1921428571427,2228.4764127768626,5849.596,5517.066,4399.691
2024-12-03,1,12,3,2024,1,0,33715.86,28834.01,0.0,0.0,0.0,10.6,266,4.1,3,0.0,1.0,1.0,2597.567142857143,2028.9233819038534,4399.691,3356.3799999999997,496.296
2024-12-04,2,12,4,2024,1,0,33646.82,28253.8,2.3,0.0,7.0,8.2,267,7.1,53,0.0,0.0,1.0,2188.983714285714,2135.811363187833,496.296,239.297,768.102
2024-12-05,3,12,5,2024,1,0,33581.04,29410.38,0.0,0.0,0.0,15.0,312,2.4,3,0.0,0.0,1.0,2264.5272857142854,2063.4849090221787,768.102,1144.504,2952.583
2024-12-06,4,12,6,2024,1,0,33518.62,23713.72,0.0,0.0,0.0,15.7,319,3.3,3,0.0,1.0,1.0,2522.8242857142855,2012.4515291276623,2952.583,1038.206,5798.596
2024-12-07,5,12,7,2024,1,0,33459.67,28229.58,0.0,0.0,0.0,22.9,292,5.6,3,0.0,0.0,1.0,3202.88,2220.699041241973,5798.596,2155.296,6249.489
2024-12-08,6,12,8,2024,1,0,33404.3,29600.43,0.0,0.0,0.0,20.1,285,3.3,3,0.0,1.0,1.0,3787.7647142857136,2428.263736686067,6249.489,5849.596,3687.535
2024-12-09,0,12,9,2024,1,0,33352.61,27589.07,0.7,0.0,2.0,20.2,318,1.5,53,0.0,1.0,1.0,3478.898857142857,2253.5120578903407,3687.535,4399.691,349.7
2024-12-10,1,12,10,2024,1,0,33304.72,27618.49,12.0,0.0,13.0,7.4,338,1.7,63,0.0,0.0,0.0,2900.3287142857143,2485.6495802941718,349.7,496.296,324.899
2024-12-11,2,12,11,2024,1,0,33260.72,3221.05,21.1,0.0,23.0,10.5,338,3.7,63,0.0,0.0,0.0,2875.8434285714284,2513.9607273998877,324.899,768.102,437.098
2024-12-12,3,12,12,2024,1,0,33220.71,12905.18,5.4,0.0,18.0,21.9,37,4.7,61,0.0,0.0,0.0,2828.5571428571425,2562.85142693963,437.098,2952.583,501.50199999999995
2024-12-13,4,12,13,2024,1,0,33184.8,28648.13,0.7,0.0,3.0,10.7,309,4.9,51,0.0,0.0,1.0,2478.4027142857135,2706.498074915246,501.50199999999995,5798.596,1516.599
2024-12-14,5,12,14,2024,1,0,33153.09,29022.85,0.0,0.0,0.0,10.7,309,2.9,1,0.0,0.0,1.0,1866.6888571428572,2281.5498024474164,1516.599,6249.489,5356.855
2024-12-15,6,12,15,2024,1,0,33125.68,29017.24,0.0,0.0,0.0,11.5,309,2.2,0,0.0,0.0,1.0,1739.169714285714,2003.8010420298572,5356.855,3687.535,3348.8959999999997
2024-12-17,1,12,17,2024,1,0,33084.15,29014.09,0.0,0.0,0.0,15.9,279,1.0,3,0.0,0.0,0.0,1690.792714285714,1952.3498997225392,3348.8959999999997,349.7,585.2959999999999
2024-12-18,2,12,18,2024,1,0,33070.18,28853.45,0.0,0.0,0.0,8.5,300,0.2,3,0.0,0.0,1.0,1724.4492857142855,1927.2469461671508,585.2959999999999,324.899,848.891
2024-12-19,3,12,19,2024,1,0,33060.58,24613.84,0.0,0.0,0.0,19.6,285,3.4,3,0.0,0.0,0.0,1799.3052857142854,1873.246829854146,848.891,437.098,875.196
2024-12-20,4,12,20,2024,1,0,33055.26,28802.05,0.0,0.0,0.0,16.4,300,3.4,1,0.0,0.0,1.0,1861.890714285714,1826.8950364373081,875.196,501.50199999999995,2297.868
2024-12-21,5,12,21,2024,1,0,33054.19,28896.73,0.0,0.0,0.0,12.5,300,-1.3,3,0.0,1.0,1.0,2118.514428571428,1727.4114289654096,2297.868,1516.599,5153.195
2024-12-22,6,12,22,2024,1,0,33057.33,28626.56,0.0,0.0,0.0,20.4,293,3.9,3,0.0,0.0,1.0,2638.028142857143,2035.5762477186902,5153.195,5356.855,4737.941
2024-12-23,0,12,23,2024,1,0,33064.66,28658.44,0.0,0.0,0.0,18.2,290,2.8,2,0.0,0.0,1.0,2549.611857142857,1907.1932437081034,4737.941,3348.8959999999997,2679.114
2024-12-24,1,12,24,2024,1,0,33076.12,28507.59,0.0,0.0,0.0,12.6,308,1.7,3,0.0,1.0,0.0,2453.9287142857142,1876.9720842475522,2679.114,585.2959999999999,1564.402
2024-12-26,3,12,26,2024,1,0,33111.28,25089.38,0.0,0.0,0.0,9.4,357,7.4,3,0.0,1.0,1.0,2593.801,1746.4566504124934,1564.402,848.891,3122.0879999999997
2024-12-27,4,12,27,2024,1,0,33134.89,28875.45,0.0,0.0,0.0,10.1,312,3.2,3,0.0,0.0,1.0,2918.5434285714286,1570.3947339489653,3122.0879999999997,875.196,5349.673
2024-12-28,5,12,28,2024,1,0,33162.45,28918.39,0.0,0.0,0.0,10.2,292,-2.1,1,0.0,0.0,1.0,3557.754428571428,1509.5156554375203,5349.673,2297.868,5707.317
2024-12-29,6,12,29,2024,1,0,33193.93,29025.75,0.0,0.0,0.0,10.7,300,-2.7,0,0.0,1.0,1.0,4044.8185714285714,1583.4829840604416,5707.317,5153.195,5156.507
2024-12-30,0,12,30,2024,1,0,33229.27,29072.62,0.0,0.0,0.0,10.1,298,-3.4,0,0.0,0.0,1.0,4045.291714285714,1583.8698101281072,5156.507,4737.941,2679.674
2024-12-31,1,12,31,2024,1,0,33268.4,29031.12,0.0,0.0,0.0,9.2,312,-3.5,3,0.0,1.0,0.0,3751.253571428572,1624.3871231430533,2679.674,2679.114,1273.495
